match_id,team,over,batsman,bowler,runs,wicket_type
936159.json,Sri Lanka,24,WU Tharanga,K Rabada,0,
936159.json,Sri Lanka,24,WU Tharanga,K Rabada,0,
936159.json,Sri Lanka,25,BKG Mendis,Imran Tahir,0,
936159.json,Sri Lanka,25,BKG Mendis,Imran Tahir,0,
936159.json,Sri Lanka,25,BKG Mendis,Imran Tahir,0,
936159.json,Sri Lanka,25,BKG Mendis,Imran Tahir,0,
936159.json,Sri Lanka,25,BKG Mendis,Imran Tahir,1,
936159.json,Sri Lanka,25,WU Tharanga,Imran Tahir,1,
936159.json,Sri Lanka,26,WU Tharanga,K Rabada,0,
936159.json,Sri Lanka,26,WU Tharanga,K Rabada,1,
936159.json,Sri Lanka,26,BKG Mendis,K Rabada,0,
936159.json,Sri Lanka,26,BKG Mendis,K Rabada,0,
936159.json,Sri Lanka,26,BKG Mendis,K Rabada,0,
936159.json,Sri Lanka,26,BKG Mendis,K Rabada,0,
936159.json,Sri Lanka,27,WU Tharanga,Imran Tahir,0,
936159.json,Sri Lanka,27,WU Tharanga,Imran Tahir,1,
936159.json,Sri Lanka,27,BKG Mendis,Imran Tahir,2,
936159.json,Sri Lanka,27,BKG Mendis,Imran Tahir,1,
936159.json,Sri Lanka,27,WU Tharanga,Imran Tahir,1,
936159.json,Sri Lanka,27,BKG Mendis,Imran Tahir,0,lbw
936159.json,Sri Lanka,28,WU Tharanga,JP Duminy,0,
936159.json,Sri Lanka,28,WU Tharanga,JP Duminy,0,
936159.json,Sri Lanka,28,WU Tharanga,JP Duminy,1,
936159.json,Sri Lanka,28,DM de Silva,JP Duminy,1,
936159.json,Sri Lanka,28,WU Tharanga,JP Duminy,0,
936159.json,Sri Lanka,28,WU Tharanga,JP Duminy,1,
936159.json,Sri Lanka,29,WU Tharanga,Imran Tahir,0,
936159.json,Sri Lanka,29,WU Tharanga,Imran Tahir,0,caught
936159.json,Sri Lanka,29,DAS Gunaratne,Imran Tahir,1,
936159.json,Sri Lanka,29,DM de Silva,Imran Tahir,0,
936159.json,Sri Lanka,29,DM de Silva,Imran Tahir,1,
936159.json,Sri Lanka,29,DAS Gunaratne,Imran Tahir,0,
936159.json,Sri Lanka,30,DM de Silva,JP Duminy,2,
936159.json,Sri Lanka,30,DM de Silva,JP Duminy,1,
936159.json,Sri Lanka,30,DM de Silva,JP Duminy,0,
936159.json,Sri Lanka,30,DM de Silva,JP Duminy,0,
936159.json,Sri Lanka,30,DM de Silva,JP Duminy,1,
936159.json,Sri Lanka,30,DAS Gunaratne,JP Duminy,0,
936159.json,Sri Lanka,30,DAS Gunaratne,JP Duminy,0,
936159.json,Sri Lanka,31,DM de Silva,Imran Tahir,2,
936159.json,Sri Lanka,31,DM de Silva,Imran Tahir,0,
936159.json,Sri Lanka,31,DM de Silva,Imran Tahir,0,
936159.json,Sri Lanka,31,DM de Silva,Imran Tahir,0,
936159.json,Sri Lanka,31,DM de Silva,Imran Tahir,0,
936159.json,Sri Lanka,31,DM de Silva,Imran Tahir,1,
936159.json,Sri Lanka,32,DM de Silva,WD Parnell,0,
936159.json,Sri Lanka,32,DM de Silva,WD Parnell,0,
936159.json,Sri Lanka,32,DM de Silva,WD Parnell,1,
936159.json,Sri Lanka,32,DM de Silva,WD Parnell,1,
936159.json,Sri Lanka,32,DAS Gunaratne,WD Parnell,1,
936159.json,Sri Lanka,32,DAS Gunaratne,WD Parnell,4,
936159.json,Sri Lanka,32,DAS Gunaratne,WD Parnell,0,
936159.json,Sri Lanka,32,DAS Gunaratne,WD Parnell,3,
936159.json,Sri Lanka,33,DAS Gunaratne,Imran Tahir,1,
936159.json,Sri Lanka,33,DM de Silva,Imran Tahir,0,
936159.json,Sri Lanka,33,DM de Silva,Imran Tahir,0,
936159.json,Sri Lanka,33,DM de Silva,Imran Tahir,0,
936159.json,Sri Lanka,33,DM de Silva,Imran Tahir,0,
936159.json,Sri Lanka,33,DM de Silva,Imran Tahir,1,
936159.json,Sri Lanka,34,DM de Silva,WD Parnell,0,
936159.json,Sri Lanka,34,DM de Silva,WD Parnell,0,
936159.json,Sri Lanka,34,DM de Silva,WD Parnell,1,
936159.json,Sri Lanka,34,DAS Gunaratne,WD Parnell,1,
936159.json,Sri Lanka,34,DM de Silva,WD Parnell,0,
936159.json,Sri Lanka,34,DM de Silva,WD Parnell,1,run out
936159.json,Sri Lanka,35,KMDN Kulasekara,AL Phehlukwayo,1,
936159.json,Sri Lanka,35,DM de Silva,AL Phehlukwayo,0,
936159.json,Sri Lanka,35,DM de Silva,AL Phehlukwayo,0,
936159.json,Sri Lanka,35,DM de Silva,AL Phehlukwayo,0,
936159.json,Sri Lanka,35,DM de Silva,AL Phehlukwayo,1,
936159.json,Sri Lanka,35,KMDN Kulasekara,AL Phehlukwayo,1,
936159.json,Sri Lanka,36,KMDN Kulasekara,WD Parnell,0,
936159.json,Sri Lanka,36,KMDN Kulasekara,WD Parnell,1,
936159.json,Sri Lanka,36,DM de Silva,WD Parnell,0,
936159.json,Sri Lanka,36,DM de Silva,WD Parnell,0,
936159.json,Sri Lanka,36,DM de Silva,WD Parnell,2,
936159.json,Sri Lanka,36,DM de Silva,WD Parnell,4,
936159.json,Sri Lanka,37,KMDN Kulasekara,AL Phehlukwayo,6,
936159.json,Sri Lanka,37,KMDN Kulasekara,AL Phehlukwayo,0,
936159.json,Sri Lanka,37,KMDN Kulasekara,AL Phehlukwayo,4,
936159.json,Sri Lanka,37,KMDN Kulasekara,AL Phehlukwayo,0,
936159.json,Sri Lanka,37,KMDN Kulasekara,AL Phehlukwayo,0,
936159.json,Sri Lanka,37,KMDN Kulasekara,AL Phehlukwayo,0,
936159.json,Sri Lanka,38,DM de Silva,K Rabada,0,
936159.json,Sri Lanka,38,DM de Silva,K Rabada,0,
936159.json,Sri Lanka,38,DM de Silva,K Rabada,0,
936159.json,Sri Lanka,38,DM de Silva,K Rabada,0,
936159.json,Sri Lanka,38,DM de Silva,K Rabada,0,
936159.json,Sri Lanka,38,DM de Silva,K Rabada,1,
936159.json,Sri Lanka,39,DM de Silva,Imran Tahir,0,
936159.json,Sri Lanka,39,DM de Silva,Imran Tahir,1,
936159.json,Sri Lanka,39,KMDN Kulasekara,Imran Tahir,0,
936159.json,Sri Lanka,39,KMDN Kulasekara,Imran Tahir,0,
936159.json,Sri Lanka,39,KMDN Kulasekara,Imran Tahir,1,
936159.json,Sri Lanka,39,DM de Silva,Imran Tahir,1,
936159.json,Sri Lanka,40,DM de Silva,K Rabada,0,
936159.json,Sri Lanka,40,DM de Silva,K Rabada,0,
936159.json,Sri Lanka,40,DM de Silva,K Rabada,1,
936159.json,Sri Lanka,40,KMDN Kulasekara,K Rabada,0,
936159.json,Sri Lanka,40,KMDN Kulasekara,K Rabada,4,
936159.json,Sri Lanka,40,KMDN Kulasekara,K Rabada,0,caught
936159.json,Sri Lanka,41,DM de Silva,WD Parnell,1,
936159.json,Sri Lanka,41,JDF Vandersay,WD Parnell,0,
936159.json,Sri Lanka,41,JDF Vandersay,WD Parnell,0,
936159.json,Sri Lanka,41,JDF Vandersay,WD Parnell,1,
936159.json,Sri Lanka,41,JDF Vandersay,WD Parnell,0,
936159.json,Sri Lanka,41,JDF Vandersay,WD Parnell,4,
936159.json,Sri Lanka,41,JDF Vandersay,WD Parnell,0,
936159.json,Sri Lanka,42,DM de Silva,K Rabada,1,
936159.json,Sri Lanka,42,JDF Vandersay,K Rabada,0,
936159.json,Sri Lanka,42,JDF Vandersay,K Rabada,1,
936159.json,Sri Lanka,42,DM de Silva,K Rabada,1,
936159.json,Sri Lanka,42,JDF Vandersay,K Rabada,0,
936159.json,Sri Lanka,42,JDF Vandersay,K Rabada,1,
936159.json,Sri Lanka,43,JDF Vandersay,Imran Tahir,1,
936159.json,Sri Lanka,43,DM de Silva,Imran Tahir,1,
936159.json,Sri Lanka,43,JDF Vandersay,Imran Tahir,0,
936159.json,Sri Lanka,43,JDF Vandersay,Imran Tahir,0,
936159.json,Sri Lanka,43,JDF Vandersay,Imran Tahir,1,
936159.json,Sri Lanka,43,DM de Silva,Imran Tahir,0,
936159.json,Sri Lanka,44,JDF Vandersay,CH Morris,1,
936159.json,Sri Lanka,44,DM de Silva,CH Morris,1,
936159.json,Sri Lanka,44,JDF Vandersay,CH Morris,0,
936159.json,Sri Lanka,44,JDF Vandersay,CH Morris,0,lbw
936159.json,Sri Lanka,44,RAS Lakmal,CH Morris,0,
936159.json,Sri Lanka,44,RAS Lakmal,CH Morris,0,
936159.json,Sri Lanka,45,DM de Silva,WD Parnell,0,caught
936159.json,Sri Lanka,45,RAS Lakmal,WD Parnell,0,
936159.json,Sri Lanka,45,RAS Lakmal,WD Parnell,1,
936159.json,Sri Lanka,45,PADLR Sandakan,WD Parnell,0,
936159.json,Sri Lanka,45,PADLR Sandakan,WD Parnell,1,
936159.json,Sri Lanka,45,PADLR Sandakan,WD Parnell,0,
936159.json,Sri Lanka,45,PADLR Sandakan,WD Parnell,0,
936159.json,Sri Lanka,46,RAS Lakmal,CH Morris,0,
936159.json,Sri Lanka,46,RAS Lakmal,CH Morris,0,
936159.json,Sri Lanka,46,RAS Lakmal,CH Morris,1,
936159.json,Sri Lanka,46,PADLR Sandakan,CH Morris,1,
936159.json,Sri Lanka,46,PADLR Sandakan,CH Morris,0,
936159.json,Sri Lanka,46,PADLR Sandakan,CH Morris,0,
936159.json,Sri Lanka,46,PADLR Sandakan,CH Morris,1,
936159.json,Sri Lanka,47,PADLR Sandakan,WD Parnell,1,
936159.json,Sri Lanka,47,RAS Lakmal,WD Parnell,1,
936159.json,Sri Lanka,47,PADLR Sandakan,WD Parnell,0,
936159.json,Sri Lanka,47,PADLR Sandakan,WD Parnell,1,
936159.json,Sri Lanka,47,RAS Lakmal,WD Parnell,1,
936159.json,Sri Lanka,47,PADLR Sandakan,WD Parnell,1,
936159.json,Sri Lanka,47,PADLR Sandakan,WD Parnell,0,
936159.json,Sri Lanka,48,RAS Lakmal,CH Morris,0,
936159.json,Sri Lanka,48,RAS Lakmal,CH Morris,0,
936159.json,Sri Lanka,48,RAS Lakmal,CH Morris,1,
936159.json,Sri Lanka,48,RAS Lakmal,CH Morris,0,bowled
936159.json,South Africa,0,Q de Kock,KMDN Kulasekara,2,
936159.json,South Africa,0,Q de Kock,KMDN Kulasekara,0,
936159.json,South Africa,0,Q de Kock,KMDN Kulasekara,1,
936159.json,South Africa,0,HM Amla,KMDN Kulasekara,0,
936159.json,South Africa,0,HM Amla,KMDN Kulasekara,0,
936159.json,South Africa,0,HM Amla,KMDN Kulasekara,0,
936159.json,South Africa,1,Q de Kock,RAS Lakmal,0,
936159.json,South Africa,1,Q de Kock,RAS Lakmal,0,
936159.json,South Africa,1,Q de Kock,RAS Lakmal,0,
936159.json,South Africa,1,Q de Kock,RAS Lakmal,0,
936159.json,South Africa,1,Q de Kock,RAS Lakmal,0,
936159.json,South Africa,1,Q de Kock,RAS Lakmal,0,
936159.json,South Africa,2,HM Amla,KMDN Kulasekara,0,
936159.json,South Africa,2,HM Amla,KMDN Kulasekara,0,
936159.json,South Africa,2,HM Amla,KMDN Kulasekara,2,
936159.json,South Africa,2,HM Amla,KMDN Kulasekara,0,
936159.json,South Africa,2,HM Amla,KMDN Kulasekara,1,
936159.json,South Africa,2,Q de Kock,KMDN Kulasekara,1,
936159.json,South Africa,3,Q de Kock,RAS Lakmal,4,
936159.json,South Africa,3,Q de Kock,RAS Lakmal,0,
936159.json,South Africa,3,Q de Kock,RAS Lakmal,0,
936159.json,South Africa,3,Q de Kock,RAS Lakmal,1,
936159.json,South Africa,3,HM Amla,RAS Lakmal,0,
936159.json,South Africa,3,HM Amla,RAS Lakmal,0,
936159.json,South Africa,4,Q de Kock,KMDN Kulasekara,0,
936159.json,South Africa,4,Q de Kock,KMDN Kulasekara,0,
936159.json,South Africa,4,Q de Kock,KMDN Kulasekara,1,
936159.json,South Africa,4,HM Amla,KMDN Kulasekara,0,
936159.json,South Africa,4,HM Amla,KMDN Kulasekara,0,
936159.json,South Africa,4,HM Amla,KMDN Kulasekara,0,
936159.json,South Africa,5,Q de Kock,RAS Lakmal,0,
936159.json,South Africa,5,Q de Kock,RAS Lakmal,4,
936159.json,South Africa,5,Q de Kock,RAS Lakmal,1,
936159.json,South Africa,5,HM Amla,RAS Lakmal,0,
936159.json,South Africa,5,HM Amla,RAS Lakmal,1,
936159.json,South Africa,5,Q de Kock,RAS Lakmal,1,
936159.json,South Africa,6,Q de Kock,KMDN Kulasekara,2,
936159.json,South Africa,6,Q de Kock,KMDN Kulasekara,1,
936159.json,South Africa,6,HM Amla,KMDN Kulasekara,1,
936159.json,South Africa,6,Q de Kock,KMDN Kulasekara,1,
936159.json,South Africa,6,HM Amla,KMDN Kulasekara,1,
936159.json,South Africa,6,Q de Kock,KMDN Kulasekara,1,
936159.json,South Africa,7,Q de Kock,DM de Silva,0,
936159.json,South Africa,7,Q de Kock,DM de Silva,0,
936159.json,South Africa,7,Q de Kock,DM de Silva,1,
936159.json,South Africa,7,HM Amla,DM de Silva,1,
936159.json,South Africa,7,Q de Kock,DM de Silva,1,
936159.json,South Africa,7,HM Amla,DM de Silva,1,
936159.json,South Africa,8,HM Amla,KMDN Kulasekara,0,
936159.json,South Africa,8,HM Amla,KMDN Kulasekara,4,
936159.json,South Africa,8,HM Amla,KMDN Kulasekara,1,
936159.json,South Africa,8,Q de Kock,KMDN Kulasekara,0,
936159.json,South Africa,8,Q de Kock,KMDN Kulasekara,1,
936159.json,South Africa,8,HM Amla,KMDN Kulasekara,1,
936159.json,South Africa,9,HM Amla,DM de Silva,1,
936159.json,South Africa,9,Q de Kock,DM de Silva,0,
936159.json,South Africa,9,Q de Kock,DM de Silva,1,
936159.json,South Africa,9,HM Amla,DM de Silva,1,
936159.json,South Africa,9,Q de Kock,DM de Silva,1,
936159.json,South Africa,9,HM Amla,DM de Silva,1,
936159.json,South Africa,10,HM Amla,JDF Vandersay,2,
936159.json,South Africa,10,HM Amla,JDF Vandersay,0,
936159.json,South Africa,10,HM Amla,JDF Vandersay,0,
936159.json,South Africa,10,HM Amla,JDF Vandersay,1,
936159.json,South Africa,10,Q de Kock,JDF Vandersay,1,
936159.json,South Africa,10,HM Amla,JDF Vandersay,0,
936159.json,South Africa,11,Q de Kock,PADLR Sandakan,4,
936159.json,South Africa,11,Q de Kock,PADLR Sandakan,0,
936159.json,South Africa,11,Q de Kock,PADLR Sandakan,1,
936159.json,South Africa,11,HM Amla,PADLR Sandakan,0,
936159.json,South Africa,11,HM Amla,PADLR Sandakan,1,
936159.json,South Africa,11,Q de Kock,PADLR Sandakan,4,
936159.json,South Africa,12,HM Amla,JDF Vandersay,0,
936159.json,South Africa,12,HM Amla,JDF Vandersay,6,
936159.json,South Africa,12,HM Amla,JDF Vandersay,0,
936159.json,South Africa,12,HM Amla,JDF Vandersay,4,
936159.json,South Africa,12,HM Amla,JDF Vandersay,4,
936159.json,South Africa,12,HM Amla,JDF Vandersay,0,
936159.json,South Africa,13,Q de Kock,PADLR Sandakan,0,caught
936159.json,South Africa,13,F du Plessis,PADLR Sandakan,0,
936159.json,South Africa,13,F du Plessis,PADLR Sandakan,0,
936159.json,South Africa,13,F du Plessis,PADLR Sandakan,0,
936159.json,South Africa,13,F du Plessis,PADLR Sandakan,0,
936159.json,South Africa,13,F du Plessis,PADLR Sandakan,1,
936159.json,South Africa,13,F du Plessis,PADLR Sandakan,1,
936159.json,South Africa,14,F du Plessis,JDF Vandersay,1,
936159.json,South Africa,14,HM Amla,JDF Vandersay,1,
936159.json,South Africa,14,F du Plessis,JDF Vandersay,1,
936159.json,South Africa,14,HM Amla,JDF Vandersay,0,
936159.json,South Africa,14,HM Amla,JDF Vandersay,0,
936159.json,South Africa,14,HM Amla,JDF Vandersay,4,
936159.json,South Africa,15,F du Plessis,PADLR Sandakan,1,
936159.json,South Africa,15,HM Amla,PADLR Sandakan,0,
936159.json,South Africa,15,HM Amla,PADLR Sandakan,1,
936159.json,South Africa,15,F du Plessis,PADLR Sandakan,0,
936159.json,South Africa,15,F du Plessis,PADLR Sandakan,0,
936159.json,South Africa,15,F du Plessis,PADLR Sandakan,0,
936159.json,South Africa,16,HM Amla,JDF Vandersay,1,
936159.json,South Africa,16,F du Plessis,JDF Vandersay,0,
936159.json,South Africa,16,F du Plessis,JDF Vandersay,0,
936159.json,South Africa,16,F du Plessis,JDF Vandersay,0,
936159.json,South Africa,16,F du Plessis,JDF Vandersay,0,
936159.json,South Africa,16,F du Plessis,JDF Vandersay,0,
936159.json,South Africa,17,HM Amla,PADLR Sandakan,4,
936159.json,South Africa,17,HM Amla,PADLR Sandakan,0,
936159.json,South Africa,17,HM Amla,PADLR Sandakan,5,
936159.json,South Africa,17,HM Amla,PADLR Sandakan,1,
936159.json,South Africa,17,F du Plessis,PADLR Sandakan,0,
936159.json,South Africa,17,F du Plessis,PADLR Sandakan,4,
936159.json,South Africa,18,HM Amla,JDF Vandersay,0,
936159.json,South Africa,18,HM Amla,JDF Vandersay,1,
936159.json,South Africa,18,F du Plessis,JDF Vandersay,4,
936159.json,South Africa,18,F du Plessis,JDF Vandersay,0,
936159.json,South Africa,18,F du Plessis,JDF Vandersay,1,
936159.json,South Africa,18,HM Amla,JDF Vandersay,1,
936159.json,South Africa,19,HM Amla,RAS Lakmal,0,
936159.json,South Africa,19,HM Amla,RAS Lakmal,0,
936159.json,South Africa,19,HM Amla,RAS Lakmal,1,
936159.json,South Africa,19,F du Plessis,RAS Lakmal,0,
936159.json,South Africa,19,F du Plessis,RAS Lakmal,0,
936159.json,South Africa,19,F du Plessis,RAS Lakmal,1,
936159.json,South Africa,19,F du Plessis,RAS Lakmal,1,
936159.json,South Africa,20,F du Plessis,PADLR Sandakan,0,
936159.json,South Africa,20,F du Plessis,PADLR Sandakan,1,
936159.json,South Africa,20,HM Amla,PADLR Sandakan,1,
936159.json,South Africa,20,F du Plessis,PADLR Sandakan,1,
936159.json,South Africa,20,HM Amla,PADLR Sandakan,0,
936159.json,South Africa,20,HM Amla,PADLR Sandakan,0,
936159.json,South Africa,21,F du Plessis,RAS Lakmal,0,
936159.json,South Africa,21,F du Plessis,RAS Lakmal,0,
936159.json,South Africa,21,F du Plessis,RAS Lakmal,1,
936159.json,South Africa,21,HM Amla,RAS Lakmal,0,
936159.json,South Africa,21,HM Amla,RAS Lakmal,1,
936159.json,South Africa,21,F du Plessis,RAS Lakmal,1,
936159.json,South Africa,22,F du Plessis,PADLR Sandakan,0,
936159.json,South Africa,22,F du Plessis,PADLR Sandakan,0,
936159.json,South Africa,22,F du Plessis,PADLR Sandakan,1,
936159.json,South Africa,22,HM Amla,PADLR Sandakan,1,
936159.json,South Africa,22,F du Plessis,PADLR Sandakan,0,
936159.json,South Africa,22,F du Plessis,PADLR Sandakan,0,
936159.json,South Africa,23,HM Amla,RAS Lakmal,1,
936159.json,South Africa,23,F du Plessis,RAS Lakmal,4,
936159.json,South Africa,23,F du Plessis,RAS Lakmal,1,
936159.json,South Africa,23,HM Amla,RAS Lakmal,1,
936159.json,South Africa,23,F du Plessis,RAS Lakmal,0,
936159.json,South Africa,23,F du Plessis,RAS Lakmal,4,
936159.json,South Africa,24,HM Amla,PADLR Sandakan,0,
936159.json,South Africa,24,HM Amla,PADLR Sandakan,0,
936159.json,South Africa,24,HM Amla,PADLR Sandakan,1,
936159.json,South Africa,24,F du Plessis,PADLR Sandakan,0,
936159.json,South Africa,24,F du Plessis,PADLR Sandakan,0,
936159.json,South Africa,24,F du Plessis,PADLR Sandakan,2,
936159.json,South Africa,25,HM Amla,DAS Gunaratne,0,
936159.json,South Africa,25,HM Amla,DAS Gunaratne,1,
936159.json,South Africa,25,F du Plessis,DAS Gunaratne,1,
936159.json,South Africa,25,HM Amla,DAS Gunaratne,0,
936159.json,South Africa,25,HM Amla,DAS Gunaratne,0,caught and bowled
936159.json,South Africa,25,AB de Villiers,DAS Gunaratne,0,
936159.json,South Africa,26,F du Plessis,PADLR Sandakan,1,
936159.json,South Africa,26,AB de Villiers,PADLR Sandakan,1,
936159.json,South Africa,26,F du Plessis,PADLR Sandakan,1,
936159.json,South Africa,26,AB de Villiers,PADLR Sandakan,0,
936159.json,South Africa,26,AB de Villiers,PADLR Sandakan,1,
936159.json,South Africa,26,F du Plessis,PADLR Sandakan,0,
936159.json,South Africa,27,AB de Villiers,DAS Gunaratne,1,
936159.json,South Africa,27,F du Plessis,DAS Gunaratne,0,
936159.json,South Africa,27,F du Plessis,DAS Gunaratne,1,
936159.json,South Africa,27,AB de Villiers,DAS Gunaratne,0,
936159.json,South Africa,27,AB de Villiers,DAS Gunaratne,1,
936159.json,South Africa,27,F du Plessis,DAS Gunaratne,1,
936159.json,South Africa,28,F du Plessis,JDF Vandersay,1,
936159.json,South Africa,28,AB de Villiers,JDF Vandersay,0,
936159.json,South Africa,28,AB de Villiers,JDF Vandersay,2,
936159.json,South Africa,28,AB de Villiers,JDF Vandersay,1,
936159.json,South Africa,28,F du Plessis,JDF Vandersay,1,
936159.json,South Africa,28,AB de Villiers,JDF Vandersay,6,
936159.json,South Africa,29,F du Plessis,DAS Gunaratne,2,
936159.json,South Africa,29,F du Plessis,DAS Gunaratne,0,
936159.json,South Africa,29,F du Plessis,DAS Gunaratne,1,
936159.json,South Africa,29,AB de Villiers,DAS Gunaratne,0,
936159.json,South Africa,29,AB de Villiers,DAS Gunaratne,0,
936159.json,South Africa,29,AB de Villiers,DAS Gunaratne,0,
936159.json,South Africa,30,F du Plessis,JDF Vandersay,1,
936159.json,South Africa,30,AB de Villiers,JDF Vandersay,4,
936159.json,South Africa,30,AB de Villiers,JDF Vandersay,0,
936159.json,South Africa,30,AB de Villiers,JDF Vandersay,0,
936159.json,South Africa,30,AB de Villiers,JDF Vandersay,2,
936159.json,South Africa,30,AB de Villiers,JDF Vandersay,0,
936159.json,South Africa,31,F du Plessis,DAS Gunaratne,0,
936159.json,South Africa,31,F du Plessis,DAS Gunaratne,0,
936159.json,South Africa,31,F du Plessis,DAS Gunaratne,0,
936159.json,South Africa,31,F du Plessis,DAS Gunaratne,1,
936159.json,South Africa,31,AB de Villiers,DAS Gunaratne,1,
936159.json,South Africa,31,F du Plessis,DAS Gunaratne,1,
936159.json,South Africa,32,F du Plessis,BKG Mendis,0,
936159.json,South Africa,32,F du Plessis,BKG Mendis,1,
936159.json,South Africa,32,AB de Villiers,BKG Mendis,1,
936159.json,South Africa,32,F du Plessis,BKG Mendis,3,
936159.json,South Africa,32,AB de Villiers,BKG Mendis,0,
936159.json,South Africa,32,AB de Villiers,BKG Mendis,4,
936159.json,South Africa,33,F du Plessis,DAS Gunaratne,1,
936159.json,South Africa,33,AB de Villiers,DAS Gunaratne,1,
936159.json,South Africa,33,F du Plessis,DAS Gunaratne,1,
936159.json,South Africa,33,AB de Villiers,DAS Gunaratne,4,
936159.json,South Africa,33,AB de Villiers,DAS Gunaratne,0,
936159.json,South Africa,33,AB de Villiers,DAS Gunaratne,0,
936159.json,South Africa,34,F du Plessis,BKG Mendis,2,
936159.json,South Africa,34,F du Plessis,BKG Mendis,4,
